id;description;vio
894667140571710;Was für ein Schwachsinn, so ein Idiot. Egal ist seine Meinung und Punkt. Kann ja bei der Bild anfangen.;nothing
857426480962443;Pegida Demo in Frankfurt/Main: 60 Pegida Anhänger , 3500 Demonstranten dagegen und weitere 10000 Anhänger auf dem Römerbeeg, die gegen Rassismus demonstrieren....;nothing
1111994625505626;Harald Bode Se;nothing
1012950365410053;Was ist da los?;nothing
951976108174146;Die sind net tatenlos, Heinz, die machen genau das, was ihnen aufgetragen wird.;nothing
1065143393524083;Ben Ni ??????;nothing
894862933885464;Du wirst ernten was du sähst...;nothing
982645355107221;Die bringen ihren Krieg mit hierher. :-(;nothing
1035099606528462;Danke;nothing
1067345349970554;So unähnlich sind sich Marx und Merkel gar nicht. Der eine wollte die Diktatur des Proletariats, die andere die Willkommensdiktatur. Es sollte uns ein Trost sein dass ersteres voll in die Hose gegangen ist. Ergo...;nothing
1007210805984009;Tobias Mendel;nothing
856753071029784;"Krank find ich das, da werden persönliche Lebensgeschichten alle über einen Kamm geschert und der Stempel ""Islam"" draufgegeben - aber IHR regt euch auf, wenn man euch als Nazis beschimpft! Fangt doch bitte bei euch mal an!";nothing
856763467695411;Ja, wir wohnen leider auch zu weit weg, sind aber gebürtig aus der Gegend. Auch wir wären gern dabei. So können wir nur von Weitem die Daumen und likes drücken :-);nothing
857622650942826;Vereintes Europa = EU - Faschismus = Diktatur;nothing
886009918104099;Perfekt inszenierte Mainstream Presse;nothing
855028427868915;http://youtu.be/_jehw4kM_jc;nothing
1067270379978051;#PEGIDA_ChemnitzWestsachsen [@IND] 01.03.2016 ?;nothing
1035129163192173;Müßte jeden tag vor den Nachrichten gesungen werden.In JEDEM deutschen Programm!!!!!;nothing
1063716947000061;Dieses Schaubild sagt doch alles. Da erübrigt sich jeder weitere Kommentar. Wer auch nur einigermaßen Hirn im Kopf hat, kommt von selbst darauf, warum sich das so darstellt.;nothing
882939735077784;War Frau Orosz schon da;nothing
1064790886892667;....und wenn Bayern richtig bayrisch sprechen, verstehen wir Sachsen auch Bahnhof;nothing
1098145140223908;Die westliche Diplomatie, besonders der  NATO ist hinterlistig und spielt auf Zeit.;nothing
1096232587081830;...Woher nimmst du das wir das waren? Lies deinen Post nochmals, dann denke darüber nach und korrigiere deine Aussage. ...;nothing
856804844357940;Dresden ist derzeit die wichtigste Stadt Deutschlands....Gruß aus Stgt./HN/MA/LU  den Chaos-Cities...dort ist bereits Hopfen und Malz verloren;nothing
1095902937114795;Sofort die schweine schiessen sonst die muslime bringen uns um! Dass ist eine riesige teroristische organisation! Und islam v EU gesetzlich verboten und zwar sofort.. Ich habe angst um unsere zukunft ! Unsere sicherheit! Um unsere kinder!;call2violence
856935614344863;Robert Maier Du denkst also, dass unser Staat ein Unrechtsstaat ist, der wahllos Leute einsperrt?;nothing
1152502094788212;"Die AWO hat  genug ""Dreck am Stecken"". Habe mal bei denen gearbeitet.";nothing
876436535728104;Wer Politikern glaubt, dem ist einfach nicht mehr zu helfen.;nothing
1018203061551450;http://mobil.n-tv.de/mediathek/videos/politik/Muslime-bedraengen-Christen-im-Fluechtlingsheim-article16488471.html;nothing
876390795732678;"Athen droht mit »Flüchtlingsschwemme«
http://www.politikversagen.de/artikel/athen-droht-mit-fluechtlingsschwemme";nothing
1134070616631360;Kotz! Habe fertig!;nothing
855119994526425;ich dachte, der Vollidiot hätte im Osten gelernt, was passiert, wenn man das Volk verarscht. Aber offensichtlich ist er da wieder gerade nicht da gewesen.;nothing
861942403844184;du bist ja ein ganz schlauer;nothing
876323119072779;bei 6 Millionen Arbeitslosen brauchen wir besonders billig arbeitende Fachkräfte, damit der Rest auch zu Hause bleiben kann;nothing
882280258477065;Keine Ahnung, ob es überhaupt ein Land gibt, wo tatsächlich eine Demokratie besteht. Am ehesten vielleicht in der Schweiz. Für mich sollte in einer Demokratie zumindest das Mitbestimmungsrecht /Volksentscheid gelten. Meiner Meinung nach ist es auch keine Demokratie,  wenn das Volk genötigt wird, für etwas zu bezahlen,  was Sie nicht möchten. Siehe zum Beispiel GEZ, IHK und so weiter. Gesetzliche Versicherungen, die immer teurer werden, aber immer weniger Leistung erbringen. Es gibt einfach zu viele Missstände in unserem Land.;nothing
856922394346185;war ein Kinderlied zu Omas Zeiten, ging aber damals um den Serienmörder Fritz Haarmann. Der würde aber heute nahtlos zu IS passen. Somit : Geschichte wiederholt sich doch. Nur als Warnung an die Politmischpoke......;nothing
982670491771374;Wenn die netten Asylafisten ihren Wünsche nicht gleich erfüllt bekommen müssen die armen doch morden und randalieren, soviel Toleranz müssen wir schon haben.;other
856936544344770;Dialog heißt aber auch nicht, das man die Meinung des anderen übernehmen muß. Persöhnliche Angriffe sollten aber unterbleiben. Ich lasse jedem seine und behalte die meine. Pegida ist notwendig und gut.;nothing
1064738873564535;Gerhardt Franke Urbayrisch is schon mal ned schlecht ! - lol;nothing
862798533758571;Es ist egal wieviel am Montag kommen wir bringen jeder wieder einen wöchentlich mit .;nothing
977215008983589;https://www.facebook.com/norbert.puskas.77/videos/1148970678465209/;nothing
862287450476346;Es ist langsam an der Zeit hier eine klare Linie zu fahren, ihr verwirrt zur Zeit das Volk noch mehr als die Politik es tut. Keiner weiß mehr so recht wo man sich anhängt mit seiner Meinung, ihr und die Mitstreiter lauft auseinander und fangt neues in alle Richtungen an. Mit vielen kleinen Gemeinschaften die zwar die selbe Richtung aber jeder sein eigenes Seil hat an dem er zieht kommt nicht weit.;nothing
856855794352845;"Berry das Kindergartenkind ""selber/selber""";nothing
977129092325514;Handtücher sind nun mal zum Hände abtrocknen da und gehören nicht auf den Kopf! :-);nothing
856770411028050;25.000 ohne Musik, ohne Bratwurst und kostenlosen Tee von irgendeinem Sozialfuzzi-Verein und mit nur zwei (!) Tagen Vorankündigung - das ist einfach großartig! Wir sind das Volk - wir sind die Opposition! Und Dresden zeigt, wie es geht.;nothing
894943690544055;Liebe Renate Schmitt. Keiner leugnet hier die Existenz islamischer Hassprediger ab. Es ist jedoch falsch, solche Leute als Musterbeispiele für Imame darzustellen. Genauso falsch wäre es zu behaupten, alle Pfarrer wären pädophil, alle Deutschen wären ausländerfeindlich usw.;nothing
968066386565118;Was hat Polen damit zu tun?;nothing
882737438431347;"Wenn es 10weniger sind... zitiere ich die asbach Werbung
...""wenn einem so viel ... "":-D :-D :-D";nothing
1105400232831732;hoffe die Dresdner finden eine friedliche Lösung das zu verhindern;nothing
1010840125621077;Ihr seid schlichtweg bescheuert!;nothing
982643911774032;Das ist nur ein Vorgeschmack auf das was uns blüht. Da sind nur ein paar tausend hier sind bald ein paar Millionen;nothing
861981633840261;Es gibt ein offizielles Positionspapier, am besten googeln :);nothing
993921707312919;"Julia Timoschenko wurde in der ""demokratischen"" Ukraine für geringere Vergehen in den Knast gesteckt... Schon vergessen???";nothing
987826641255759;Was soll noch alles für dieses Dreckspack in Beschlag genommen oder zwangsenteignet werden.;nothing
876247709080320;Dann tut mal was für deutsche Familien statt sie abzuzocken!!! Unerträglich diese hole Logik dieses unterwürfigen Besatzungsstaates!!!!;nothing
857023301002761;Zu einem anderen hoffe ich wenn ihr das deutsche Volk representieren wollt/sollt (ich bin sogar arische gebürtige deutsche aus reiner Abstammung) ?? aber ich gehöre nicht zu dem Volk dass IHR paar tausend sein wollt;nothing
856838484354576;Das kann nur einer schreiben der selber nicht arbeiten geht oder...?;nothing
856770361028055;N24-LÜGT SCHON WIEDER;nothing
1012408142130942;Was ist los;nothing
1064100146961741;Tobi Tobi Tobi Spitzenreiter mal wieder ?? was für eine Überraschung;nothing
894937640544660;"Was fällt bei Linken und den Islamisten besonders auf?
Der “ausgestreckte belehrende Zeigefinger”.
Ich bitte darauf acht zu geben.

“Darin kommt er zu der bahnbrechenden Erkenntnis, dass Menschen, die im Orient leben, weitaus glücklicher sind als solche in unseren Breiten.”
Gegenfrage:
“Weshalb sinds dann nicht im Orient?”.";nothing
991263757578714;Hier bei uns im Ruhrgebiet steht keine auf. Es ist erstens viel zu gefährlich (Gesundheit und Beruf) und zweitens mangelt es an Ureinwohnern. Multi-Kulti und deutsche Minderheiten sind hier längst realität. Wer noch einen Arsch in der Hose hat engagiert sich bei der AFD.;nothing
1010285925676497;Ich hab gehört,man jetzt günstig Waffen kaufen.Jeder Flüchtling soll ja eine im Gepäck haben.Kontrolliert wird es nicht.;nothing
856891464349278;Klar steht schon fest.Mehr als 35000 auf einem Platz der max18000. Menschen fast. (13500qm);nothing
1065275140177575;Klar,weil Deutsche bei Sorben sich eingenistet haben. Also,wenn die Sorben nicht mehr exotisch sind,wie arrogant ist dieses Multikulti doch!?!?!?!?!?!?!?!?!?;nothing
982673178437772;frau merkel und die miesere dort in die erste reihe damit sie sehen was sie sich ins land holen;nothing
894887053883052;"Sarah Lehmann verarscht euch nur, ein Blick auf ihren Profilbanner geworfen und schon sehr ihr woher der Wind weht.
Die Leute von der Antifa haben heute Spaßtag und ihr fallt  darauf rein.
Einfach ignorieren und dann ist gut.";nothing
857299907641767;"Hier werden immer wieder die Neuköllner Verhältnisse als Schreckgespenst heraufbeschworen...wenn ich mal die Durchschnittliche Summe Einkommenssteuer je Steuerpflichtiger von Dresden mit Neukölln vergleiche, dann liegt Neukölln da eindeutig vorn (Dresden: 4.147€, Neukölln: 4.919€). 
Quelle (immer ganz wichtig bei sowas!): http://www.deutschland123.de/vergleich?vergleich-id=119755";nothing
856740297697728;Wie sicher sind die 25000 und wie geht es mit legida weiter;nothing
857071584331266;Der Olli war vorhin böse zu dir ??????;nothing
882699371768487;Ja wenn nur nicht zehn nachrücken würden....;nothing
984692861569137;Wer Flüchtlingsheime anzündet, denen ist nichts heilig;nothing
972247252813698;Thor Steinar hat in Hannover seinen Laden wegen solche Aktionen geschlossen.Ich denke nicht mehr lang kommen noch weitrre Läden dazu.;nothing
1012254788812944;Lächerlich, wie man sich über solchen Mist aufregen kann. Lest mal lieber hier, was sich die Schmierfinken wieder ausgedacht haben: https://mopo24.de/#!nachrichten/schweiz-ausland-dresden-pegida-28258;nothing
882959075075850;Nur einer ??????!!!!!!!!  Schade;nothing
858027707568987;"Im Angesicht der Bewegung in Deutschland mehren sich staatsmännisch hervorgebrachte Aussagen wie: ""Wir dürfen unter Ausschwitz keinen Schlussstrich ziehen "" und "" Ausschwitz ist ein Teil der deutschen Identität"". Beide Sätze sind für mich kaum vermittelbar. Ist es nicht so, dass die deutsche Bevölkerung seit mehr als 60 Jahren Scham verspürt Angesichts Ihrer Vergangenheit? Sind die Deutschen nicht diejenigen die am meisten die Deutschen hassen? Ich habe wie so oft das Gefühl, jegliches aufkeimen von nationalem Stolz soll im selbigen erstickt werden. Deutschland das Land großen Dichter und Denker! Ein Deutschland dass gerade Angst vor Überfremdung hat und noch enger zusammenrückt mit seinen europäischen Freunden die genau die selben Ängste verspüren. Jeder dieser Freunde wünscht sich, dass wir endlich wieder aufstehen und für unser Land und unsere europäische christliche und jüdische Wertegemeinschaft einstehen. Wir werden den Holocaust niemals vergessen, das ist ein teil unserer deutschen Geschichte. Aber es nicht Teil unserer Identität! Identität beschreibt die Gesamtheit von Eigentümlichkeiten eines Charakters - wer das behauptet und Antisemitismus mit seinen Gräueltaten der Vergangenheit versucht in die Köpfe der heutigen Deutschen zu dichten - evtl. auch getrieben von den heutigen besorgten Bürgern die heutzutage GEGEN eine verdrängende,intolerante und oftmals zur Radikalisierung genutzten Ideologie auf die Strasse gehen - wes Geistes Kind mag er wohl sein? Der Präsident der Deutschen? Oder ein Lakaie der seit über 60 Jahren währenden Indoktrination jegliches "" Deutsche"" in uns zu hassen. Selbst unsere Kanzlerin bekommt Schamesröte wenn Sie die Deutschlandfahne sieht. - Weiter so! Ich bin stolz darauf dass heutzutage Juden und Deutsche enge Freunde sind und bleiben. Wir schreiben das Jahr 2015.";nothing
882908041747620;Ist doch gut;nothing
876431725728585;"""Die Zeit"" war und ist schon immer ein linksgerichtetes Propagandablatt - es kommt der ""Lügenpresse"" gleich.";nothing
1012428955462194;Da sieht man mal, wer der eigtl. Schwachkopf ist - wer nicht mal Satire erkennen kann. Zu süß  <3 <3 <3;nothing
1013049922066764;Dranbleiben !! Nicht unterkriegen lassen !;nothing
855040387867719;Also ich habs noch nirgendwo gelesen, erst recht nicht in den Positionspunkten. Ob es irgendwer in einem Diskussionsstrang gepostet hat weiß ich nicht - aber das finde ich auch nicht wichtig;nothing
1007218709316552;Die Antifa kann die Sau überall so richtig rauslassen. Was hat man sich für eine Genration heran gezogen ?  Kann man echt in die Tonne stampfen die Nichtsnutze. :/;nothing
1064359406935815;Schau ich schon gar nicht mehr ??;nothing
982656658439424;Doch,so hat sie das im Auftrag der USA gewollt.Wenn der Chef ruft haben Angestellte zu springen oder zu kuschen.;nothing
987832171255206;Ja klar. Den Betrieb von z.B. Feuerwehrschulen einstellen ist in Ordnung,  aber Party machen ist ja auch wichtiger < Ironie AUS >. Armes Deutschland :-(;nothing
991236750914748;"Gutes Gelingen, LG aus Nörvenich (Kalifat NRW) ;-)";nothing
1096097363762019;Alle abschieben;nothing
982725155099241;He is a true hero https://m.facebook.com/orbanviktor;nothing
882727951765629;und deshalb stellen wir uns auf die selbe Stufe. Sorry das ist der falsche Ansatz.;nothing
855036217868136;Tolles Video ??;nothing
1064327416939014;Sieht man doch in Sachen Bildung das einem nichts gegönnt wird im Gegenteil es wird dann noch mit Füßen getreten :-(;nothing
1134537946584627;Am besten lernt man sie mit ner packung schokopudding kennen????;nothing
876405609064530;Vielleicht...?;nothing
993939847311105;ich glaub das nicht er wird kommen , die haben uns schon immer belogen;nothing
856773104361114;Frauen wie dich brauchen wir später. .....als kanonenfutter Monika Bohn. ...;call2violence
1007134605991629;Sind doch schon da!;nothing
1012443675460722;Hab ich auch gedacht. Ich meine der heißt schon länger so.;nothing
968389366532820;Meine Güte Gha, hast du keine Hobbies oder Freunde? Warum sonst kommst du hierher und beschimpfst Leute aufs Niederste, die ihr Recht auf freie Meinungsäußerung wahrnehmen? Du bist nicht ein Stück besser als die Schimpfworte, die du gegen andere verwendest. Und wenn du im Kindergarten und in der Schule nicht aufgepasst hast, als dir die deutsche und die westliche Kultur vorgelebt und gelehrt wurden, warum machst du dann dafür andere, aufmerksame Menschen verantwortlich?;nothing
857534704284954;Bei Pegida läuft. Rückwärts und bergab, aber läuft.;nothing
882720598433031;Die wollen Ihre Kinder und Frauen nicht mitnehmen. Da wird eine Deutsche geschwängert und schon darf man bleiben, egal wie lange und sich monatlich Stütze holen!!!!;nothing
857151620989929;Jan du merkst ja gar nicht mehr, wenn sie sich zu deinen Ungunsten verändert! Leb weiter in deiner bunten Luftblase!;nothing
1134082656630156;http://sheidashojaei.blogspot.co.uk/;nothing
882712371767187;Mit jedem Ausländer der einwandert, rücken wir amerikanischen Zuständen immer näher. Begreift das langsam!!!!;nothing
